toi,tid,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,koi_disposition
1137.01,89389197,301.17768,30.409951,0.167,11.867,2459770.241,1.3206356,1.6000996,1052.4256,34.7561624,3652.258249,1982.71421,9.00558,419.435,4919.6,4.33418,6.3070302,CANDIDATE
1138.01,110428269,291.463084,25.189437,1.467,-4.587,2458684.205,0.64971,2.076,620,6.23181,83182,4731,8.90601,395.12,9994,4.02,2.59,FALSE POSITIVE
1139.01,202563254,304.034336,31.925687,18.077,6.707,2460549.446,4.4780798,4.513,1054,11.3678,31621.7,3715,8.86193,238.726,7947,4.2,1.83,CANDIDATE
114.01,25155310,63.374706,-69.226593,63.134,53.433,2458327.52,3.2887898,3.4367717,7005.72479,10.5135877,759.3373533,1338.839265,10.6103,216.526,5800,4.28004,1.24175,CONFIRMED
1140.01,320525204,264.961539,56.078974,-4.979,13.371,2460637.862,13.7431084,2.285,5688,12.05,84.3234,844,8.88797,121.182,5941.5,4.33418,1.34,FALSE POSITIVE
1141.01,159510109,247.534722,80.307766,-18.335,66.536,2460289.874,16.9487087,4.2887767,156467.548,45.2204505,78.263287,758.5937679,8.8523,97.3391,5894.7,4.37,1.1179,FALSE POSITIVE
1142.01,284450803,290.708965,56.615386,6.716,-14.218,2460335.938,3.3686634,3.012,3288,42.2321,9856.24,2775,8.64028,299.294,7518,3.82,2.68,FALSE POSITIVE
1143.01,160268701,182.538652,77.352264,-36.299,4.191,2460352.734,11.2071839,4.366,3276,17.4989,813.063,1487,8.63287,191.984,6152,3.84,2.24,FALSE POSITIVE
1144.01,28230919,297.710176,48.081864,125.984,232.988,2460554.347,4.8878037,2.184,4279,5.29152,71.6805,810,8.5077,37.7647,4757.3,4.56,0.76,CONFIRMED
1145.01,350995812,291.92142,36.529898,6.892,6.137,2458685.816,2.97164,1.534,7350,10.50417995,3089.18,2076,8.5011,438.395,8562.5,4.33418,1.23,FALSE POSITIVE
1146.01,21755546,292.286802,30.297329,2.072,-1.714,2459420.415,0.660179,1.6349369,473.0939303,6.1672487,252487.7639,5717.153248,8.40386,411.307,8598.7,4.1,2.62432,FALSE POSITIVE
1147.01,288391628,266.962207,83.428826,0.631,34.935,2460331.316,10.9278415,2.468,2743,49.1695,270.142,1129,8.36544,218.258,6259,3.59,2.92,FALSE POSITIVE
1148.01,349827430,161.909027,71.655727,-56.184,-34.808,2460361.367,5.5514888,4.335,9493,15.8043,802.858,1482,7.9179,96.5173,6403.9,4.16,1.55,CONFIRMED
115.01,281541555,6.70264,-56.316102,21.46,7.316,2458329.903,4.7423709,2.4988145,12650.81104,10.5505922,209.7699043,970.6340996,13.0417,453.808,5377,4.42476,0.877585,CONFIRMED
1150.01,16740101,307.8599,39.938916,16.728,21.478,2458683.458,1.4810903,4.1588291,6788.514539,20.3402421,33326.73049,3446.021057,7.58204,204.455,9435,4.11,2.28773,CONFIRMED
1151.01,69679391,294.661413,31.2192,3.096,-6.157,2460337.986,3.4741012,3.317,15748,21.2912,3453.07,2084.333087,7.55216,136.426,8894.8,4.38,1.62,CONFIRMED
1154.01,459970307,254.924043,64.699214,-6.159,24.32,2460339.329,21.745537,4.196,659,2.10208,28.2504,642,9.3188,93.8819,5704,4.51,0.93,CANDIDATE
1155.01,161450762,309.275852,32.471019,-1.585,-3.482,2458683.926,1.32003,3.175,552.468,10.50417995,355.909,1175.803988,9.711,370.553,5788.7,4.33418,1.23,FALSE POSITIVE
1156.01,117256577,300.419309,26.971662,-1.163,-2.205,2459443.85,1.6865822,2.429,1770,10.50417995,355.909,1175.803988,9.7032,6079.49,5788.7,4.33418,1.23,FALSE POSITIVE
1157.01,147576037,144.341393,68.458705,-13.626,10.98,2459603.766,13.0727479,3.044,4080,35.7944,221.343,1074,9.6043,432.113,5709.8,3.37,3.59,FALSE POSITIVE
1158.01,379931600,293.427359,29.596296,5.169,-0.368,2459446.176,2.9258727,4.075,6720,24.4055,3028.51,2066,9.5967,370.553,4884.5,4.33418,1.3,FALSE POSITIVE
1159.01,48188920,282.42081,48.098942,4.164,-0.766,2458683.947,0.73774,0.636,524.852,5.28215,355.909,1175.803988,9.5937,292.83,6449.5,3.94,2.1,FALSE POSITIVE
116.01,238176110,357.846434,-70.152862,96.185,-1.747,2458326.689,2.7985802,2.3801043,16708.7152,11.9514993,332.556249,1089.145817,11.0443,149.942,4920,4.49371,0.906655,CONFIRMED
1160.01,89510024,301.317709,30.67067,-3.195,-6.194,2459446.147,2.3664127,2.591,300,10.50417995,355.909,1175.803988,9.577,2320.13,5788.7,4.33418,1.23,FALSE POSITIVE
1161.01,158324245,286.971388,46.868246,-4.401,-15.78,2460556.484,1.7635881,3.092,6650,10.50417995,7685.79,2608,10.2306,519.096,7986.1,4.33418,1.23,CONFIRMED
1162.01,13419950,305.289344,41.462366,5.416,1.942,2460544.816,7.3166682,3.255,3210,10.50417995,1221.82,1647,9.65306,348.481,8730,4.33418,1.23,CANDIDATE
1163.01,375542276,294.091757,19.639255,-2.002,-11.779,2459441.801,3.0771612,2.6914319,4703.284435,10.50417995,2636.865442,1827.644575,9.47751,148.342,9311.3,4.33418,1.23,CANDIDATE
1164.01,16102323,307.336613,37.508561,2.318,-4.536,2459822.313,3.2077145,2.708,9640,10.50417995,355.909,1175.803988,9.329701,827.868,5788.7,4.33418,1.23,FALSE POSITIVE
1165.01,458478250,232.146641,66.35871,0.434,-12.217,2460352.823,2.2552845,2.05,20820,14.688,549.715,1348,9.76703,126.261,5787,4.5,0.96,CONFIRMED
1166.01,138361973,293.764981,37.53859,-2.77,-79.214,2460556.103,1.8824539,2.46,1391,8.29008,15173.2,3091,9.7604,153.743,5900.4,4.39,1.13,FALSE POSITIVE
1167.01,232967666,198.152378,71.618139,-61.39,2.78,2458689.116,15.196,1.792,1970,4.96345,355.909,1175.803988,10.3874,209.618,5807,4.33418,1.14,FALSE POSITIVE
1168.01,41330864,301.710466,38.431023,8.657,-3.67,2460363.632,2.1358631,1.559,10325,23.6019,1540.95,1745,10.381,274.162,5969,4.17,1.5,FALSE POSITIVE
1169.01,302518439,134.120039,72.533276,-5.684,7.67,2460323.761,6.7075429,2.125,11920,17.4647,225.822,1079,10.6405,259,6134.3,4.33418,1.24,CANDIDATE
117.01,322307342,15.006077,-58.904724,22.522,7.594,2459063.656,3.5862962,3.3710943,5729.324686,16.4747611,1787.595594,1658.39152,11.7806,603.955,5704.8,3.84,2.00441,CONFIRMED
1170.01,294176967,300.805115,52.040842,-5.735,-5.495,2460556.995,1.8296155,2.166,1406,29.3616,32867,3751,10.349,880.107,7875,3.61,3.5,FALSE POSITIVE
1171.01,101929303,299.273862,35.988359,3.425,0.583,2460541.381,11.1876137,3.183,4924,31.8624,838.609,1499,10.3075,482.763,7266,4.06,2.05,FALSE POSITIVE
1172.01,1717732429,282.474539,55.26639,0.76,-8.188,2460634.946,7.8513949,6.835,22029,10.50417995,355.909,1175.803988,10.3018,875.061,5788.7,4.33418,1.23,FALSE POSITIVE
1173.01,232967440,197.683097,70.768012,57.651,-92.555,2460341.784,7.0643978,2.424,8268,9.39131,104.311,890,10.2938,132.353,5429.6,4.44,0.96,CONFIRMED
1174.01,154089169,209.217175,68.618211,-81.077,45.498,2460355.403,8.9534775,2.696,1136,2.35888,45.5604,723,10.2549,94.6375,5029.5,4.61,0.76,CONFIRMED
1175.01,30329585,289.238688,31.323574,-9.775,-45.409,2459437.549,7.5022708,2.605,1760,5.55812,129.866,940,10.2026,216.517,6229,4.31,1.27,FALSE POSITIVE
1176.01,230088370,247.35668,71.505873,-16.259,5.101,2458695.362,14.0077666,5.8727493,5924.834967,12.4023108,264.4796635,1028.532029,10.1772,295.561,6557.7,4.18,1.57435,CANDIDATE
1177.01,169177766,297.30004,41.326844,1.815,0.92,2460556.672,1.692892,2.886,1418,11.2371,187927,5800,10.1617,602.899,9121.5,4.21,2.1,FALSE POSITIVE
1178.01,359496368,279.101036,55.391781,184.868,-42.647,2460646.784,2.6652007,3.49,819,2.35964,2905.35,2045,10.1358,36.7224,4043.4,4.69,0.56,FALSE POSITIVE
118.01,266980320,349.559266,-56.903986,313.918,-20.177,2460175.749,6.0344667,1.89,1800,4.44029,64.2648,788,9.179,94.1719,5586,4.36763,1.05,CONFIRMED
1180.01,158002130,214.555774,82.193764,84.408,-64.898,2460473.411,9.6867516,2.512,1669,3.00336,41.6645,707,10.112,72.0238,4738.1,4.59,0.73,CONFIRMED
1181.01,229510866,297.215817,64.354351,-5.676,0.188,2460556.242,2.1031647,5.059,7142,16.7087,14140,3037,10.079,302.819,6122,3.93,1.93,CONFIRMED
1182.01,341544930,201.614657,65.306346,-21.314,18.923,2460386.222,7.6416041,2.654,6025,27.538,478.683,1303,10.0049,370.553,6496.7,4.33418,2.05,FALSE POSITIVE
1183.01,258777137,286.74712,71.712377,-20.36,17.32,2460654.566,5.9294088,2.933,10226,10.8101,456.893,1175.803988,9.9478,112.868,5095.6,4.33418,1.06,FALSE POSITIVE
1184.01,233087860,272.20452,60.678785,64.887,138.082,2460558.35,5.7484439,1.76,1041,2.35215,75.272,820,9.9469,58.5946,4534,4.61,0.69,CONFIRMED
1185.01,83210867,297.459433,34.829667,19.777,11.228,2460532.183,1.1967018,1.879,824,10.3239,25917.9,3534,9.94025,246.798,5997,4,1.73,FALSE POSITIVE
1186.01,289539327,251.633465,65.715035,-23.07,31.142,2460649.255,11.2464616,7.391,7576,17.6677,365.938,1218,9.92402,294.85,6115.7,3.89,2.01,FALSE POSITIVE
1187.01,372757221,162.893176,81.322174,-2.083,-9.042,2460310.089,2.5941968,0.861,907,4.47229,300.014,1159,9.9002,221.071,6389,4.26,1.4,CANDIDATE
1188.01,15247229,306.730853,38.93227,6.103,2.194,2458687.193,8.5112,3.486,4172.76,10.50417995,355.909,1175.803988,9.886581,347.452,8156,4.35,1.23,FALSE POSITIVE
1189.01,112026224,292.223229,24.20119,-20.73,-57.98,2459441.286,3.9687994,1.07,1760,10.50417995,355.909,1175.803988,9.8744,370.553,5286.9,4.33418,1.23,CANDIDATE
119.01,278683844,99.238421,-58.016153,51.497,-205.6,2460189.428,5.5411114,2.467,633,2.04482,258.843,1117,9.2789,66.6187,5332,4.56429,0.82,CANDIDATE
119.02,278683844,99.238421,-58.016153,51.497,-205.6,2460038.721,10.6917268,3.002,535,1.79811,42.2657,710,9.2789,66.6187,5332,4.56429,0.82,CANDIDATE
1191.01,237185205,283.526697,37.720014,1.209,-2.212,2459441.423,15.7335693,3.288,2540,24.3218,367.588,1219,9.7831,355.809,6800,3.91,2.21,FALSE POSITIVE
1193.01,89643259,301.41088,33.049205,7.326,-5.412,2460337.368,2.2219839,1.996,4394,15.4416,7790.56,1175.803988,10.4813,501.963,7166.8,4.33418,1.87,FALSE POSITIVE
1194.01,147950620,167.821481,69.964775,79.486,15.428,2460367.072,2.3106428,1.294,6911,8.76741,203.685,1052,10.4782,149.667,5339.9,4.41,0.99,CONFIRMED
1195.01,24364065,291.12047,33.273702,-7.067,-2.648,2458686.847,4.05135,2.4,1132.23,14.2359,355.909,1175.803988,10.4717,500.014,4974.4,4.33418,3.85,FALSE POSITIVE
1196.01,69068526,291.707693,17.808736,0.136,-0.736,2459785.498,5.5376617,2.517,5390,15.6557,351.929,1206,10.4318,424.442,6689,3.96,2.06,CANDIDATE
1197.01,92677094,293.26832,15.736136,8.576,-0.501,2459787.132,4.5960377,4.744,5000,16.2166,2340.04,1937,10.4247,405.634,7649,4.04,2.12,CANDIDATE
1198.01,203189770,304.800032,32.581045,2.239,-0.113,2460551.04,3.612771,4.142,11794,19.3662,5011.92,2344,10.4219,470.878,8324,4.28,1.71,CONFIRMED
1199.01,99869022,166.880658,61.352572,-4.019,-33.35,2460360.435,3.6714717,2.149,4340,10.678,324.114,1182,10.4221,248.427,5618,4.06,1.54,CONFIRMED
120.01,394137592,4.447163,-66.358928,64.763,-5.056,2458332.083,11.535076,8.555958,2389.90616,12.215808,355.909,1175.803988,7.1062,79.5702,5479.3,3.77,2.48771,CONFIRMED
1200.01,288185138,222.841424,82.952258,-32.468,28.147,2460365.996,0.8352406,1.043,2065,6.4875,5021.63,2345,10.402,224.444,6105,4.31,1.24,FALSE POSITIVE
1201.01,29960110,42.2477,-14.537283,164.059,46.626,2458411.671,2.4919771,1.4338141,2093.95942,2.2187585,39.6452664,639.9817426,10.9473,37.8871,3948,4.68962,0.482388,CONFIRMED
1202.01,327017634,210.427355,-63.852645,4.131,4.432,2458614.434,4.11641125,2.726775,878.134108,1.710706,9.5212941,448.0162269,8.386,818.829,3773,4.438,0.577983,FALSE POSITIVE
1203.01,23434737,168.226736,-34.406937,292.931,-44.783,2458553.062,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,7.9995,64.9943,5742.22,4.29,1.17321,CONFIRMED
1204.01,467666275,169.119109,-60.567675,50.005,43.596,2458569.941,1.3812115,2.7372191,117.7553083,2.2402361,5767.367364,2222.614552,8.004,106.505,6711,4.06358,1.7756799,CANDIDATE
1205.01,287776397,127.128017,-74.954728,-18.648,19.627,2458383.241,2.3922703,9.0053425,63.575141,3.5905923,18015.5142,2954.822621,8.3902,309.932,6090,3.29864,4.1956,CANDIDATE
1206.01,308034948,180.325704,-60.200439,-6.538,-1.401,2458569.713,0.831542,1.985538,248.969585,1.881684,3776.609537,1999.379666,8.6014,1698.55,5824,4.438,1.1512,FALSE POSITIVE
1207.01,364393429,116.594329,-64.056009,-194.669,171.244,2458325.54,2.6282553,2.0930597,75.2858004,0.9817044,955.7979966,1418.114438,9.2397,113.758,6282,4.37809,1.10743,CANDIDATE
1208.01,273985865,30.508742,-83.227962,9.213,40.384,2458327.477,3.4239436,1.9601023,443.6391381,1.7581475,294.3078003,1056.380055,10.5924,134.757,5626,4.56195,0.823019,CANDIDATE
1208.02,273985865,30.508742,-83.227962,9.213,40.384,2458331.12,10.983042,3.7478987,725.1724567,2.5070075,62.2119369,716.2888325,10.5924,134.757,5626,4.56195,0.823019,CANDIDATE
1208.03,273985865,30.508742,-83.227962,9.213,40.384,2458341.802,17.726449,3.4404719,747.7725499,2.261664,32.8605569,610.6445415,10.5924,134.757,5626,4.56195,0.823019,CANDIDATE
1209.01,30037565,73.541918,-70.379109,43.445,46.983,2458337.088,40.7199388,4.2436925,355.619391,3.2352713,47.143655,668.3063106,9.597,173.833,5914,3.98,1.55953,CANDIDATE
1210.01,33878688,66.221959,-73.333516,-21.388,-39.668,2459187.361,79.3739596,5.392,1227,2.17454,3.05331,368,11.1762,144.133,5168.33,4.60584,0.77,FALSE POSITIVE
1211.01,50312495,31.178933,-73.126759,83.342,94.563,2460180.146,18.1663644,2.464,624,2.80447,16.6472,562,9.8135,133.335,5572.9,3.83,1.14,CANDIDATE
1212.01,389924075,87.874157,-70.991808,-14.187,-5.031,2458402.037,105.5850893,11.6068811,462.9116325,2.5033335,8.047858,429.5758177,10.4016,190.986,5909.57,4.26154,1.1142,CANDIDATE
1213.01,399144800,163.198824,-67.387472,-100.262,79.575,2458576.189,27.2149622,3.7190483,4731.404623,8.3475973,25.4860381,573.0537137,10.6392,161.33,6270,4.54537,0.989667,FALSE POSITIVE
1214.01,451606970,285.049519,-84.448187,18.399,12.092,2458634.552,19.1807264,3.9621084,544.5602695,2.4311768,32.9407734,611.0168649,10.0329,107.048,5262.4,3.98,0.937973,CANDIDATE
1215.01,453260209,146.87585,-77.296816,-131.355,-117.929,2458570.396,1.2124493,0.9984653,501.2911711,0.879419,336.2098533,1092.125026,10.42,34.6633,3751,4.75718,0.518,CANDIDATE
1216.01,141527965,87.714849,-75.688563,36.729,80.421,2458325.424,4.5541831,7.8146963,187.8286128,0.8887417,54.8401357,694.0557871,11.546,99.5413,4280,4.61209,0.635812,CANDIDATE
1217.01,248092710,193.260548,-44.09936,-23.424,-0.764,2458574.941,41.4856125,6.6899368,959.7522291,12.5121956,271.196017,1035.00054,9.6517,463.223,6354,4.24472,3.4868701,CANDIDATE
1218.01,294781547,71.484109,-68.761805,7.985,13.172,2458336.632,13.7738265,2.9992376,338.2166234,1.8971927,67.2831271,730.4597521,10.3869,135.689,5455.96,4.46737,1.01825,CANDIDATE
1219.01,294981566,72.332562,-67.368745,-0.018,9.008,2460121.561,1.9142544,3.256,248,2.04421,6105.33,2462,10.1207,301.291,6734,4.18582,1.59,CANDIDATE
122.01,231702397,332.948236,-58.946085,138.138,-235.81,2458329.119,5.0780325,1.2100353,5923.128307,2.6347763,8.1743139,431.253644,13.084,62.118,3318,4.9581,0.334125,CONFIRMED
1221.01,349095149,107.921025,-65.508857,0.473,39.508,2458404.181,91.6827832,9.7504857,713.2183569,3.239855,5.9944903,399.0780255,10.0564,138.411,5802,4.44521,1.01814,CONFIRMED
1222.01,374997123,99.224785,-63.079384,9.839,-1.893,2458329.466,10.1944993,2.2648785,317.3261147,2.7392825,231.1087411,994.4291411,10.3014,226.932,6082,4.33287,1.32661,CANDIDATE
1223.01,382437043,117.214876,-63.720125,-19.934,27.4,2458337.747,14.64319,2.5483426,242.7923919,3.41248,391.2017546,1134.279147,9.3109,237.7,6516,3.99366,2.04178,FALSE POSITIVE
1224.01,299798795,37.197836,-80.899105,159.883,27.053,2458327.705,4.1782656,1.675904,2537.67816,2.1023854,13.9295288,492.7241583,11.556,37.3312,3442,4.893,0.404403,CONFIRMED
1224.02,299798795,37.197836,-80.899105,159.883,27.053,2458329.863,17.9453645,3.0740072,5480.684864,3.3839124,1.9952383,303.1226876,11.556,37.3312,3442,4.893,0.404403,CONFIRMED
1225.01,150428703,97.166308,-64.596432,-19.835,5.896,2458414.083,13.896396,3.5885605,748.5332881,2.4586343,52.3837065,686.1495861,11.7582,252.615,5522.87,4.67156,0.888163,CANDIDATE
1225.02,150428703,97.166308,-64.596432,-19.835,5.896,2458414.548,8.1213102,3.1040945,594.6443745,2.3157186,107.208941,820.6868999,11.7582,252.615,5522.87,4.67156,0.888163,CANDIDATE
1226.01,177115354,103.754836,-69.867129,-8.818,-3.172,2458438.458,3.9287851,1.8165271,485.9762569,2.329279,376.4612937,1123.439869,11.5514,257.93,5668.15,4.52573,0.986943,CANDIDATE
1227.01,360156606,186.767363,-72.45185,-40.266,-10.642,2458617.479,27.3613778,4.0586418,20690.66843,6.4522449,0.8345555,243.7718547,13.802,100.641,3050,4.438,0.44128,CONFIRMED
1228.01,300038935,107.843685,-68.83334,-0.918,35.033,2460178.462,29.0497517,7.117,318,2.84674,257.066,1115,9.0963,272.217,8208,4.25979,1.8,CONFIRMED
123.01,290131778,319.699588,-26.616374,23.236,-57.557,2460175.035,3.3088922,6.114,4736,24.9862,17074.7,3184,7.87598,161.498,6188,4.27166,2.62,CONFIRMED
1230.01,287156968,118.129594,-83.825063,20.314,-77.04,2458620.317,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,9.6245,143.138,5696,4.26563,1.15281,CONFIRMED
1231.01,447061717,156.74726,-52.467872,-89.046,361.603,2458563.89,24.2454967,3.3725583,6260.67036,3.878568,0.05273,122.2177444,10.2565,27.6227,3535,4.84874,0.465271,CONFIRMED
1232.01,364395234,116.501399,-61.879794,-2.334,26.14,2458544.021,14.2545623,4.7250029,7899.693956,10.7048234,90.0658585,785.7055082,11.7835,328.604,5739,4.28235,1.09597,CANDIDATE
1233.01,260647166,186.574063,-51.363052,-70.434,-49.865,2459308.481,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173,CONFIRMED
1233.02,260647166,186.574063,-51.363052,-70.434,-49.865,2459311.403,19.5901578,4.002861,1182.667864,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173,CONFIRMED
1233.03,260647166,186.574063,-51.363052,-70.434,-49.865,2459310.633,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173,CONFIRMED
1233.04,260647166,186.574063,-51.363052,-70.434,-49.865,2458572.108,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.065399,8.6522,64.5978,5723.87,4.438,0.864173,CONFIRMED
1234.01,90504905,290.57223,26.319493,-29.235,-14.449,2458685.613,2.2645386,3.8193701,15019.94209,5.1936764,34.1873897,616.7174475,13.7991,104.912,3443,4.81617,0.411471,FALSE POSITIVE
1235.01,103633434,152.218255,69.27662,196.631,17.369,2460333.631,3.4447015,1.912,796,2.00495,231.437,1086,9.91924,39.6345,3912,4.62642,0.63,CONFIRMED
1236.01,120757718,286.040876,36.632536,-32.207,-20.401,2459422.691,3.0300715,2.5466671,21794.6137,12.7529892,318.4581858,1077.414594,11.0248,159.658,5242.82,4.52404,0.857369,CONFIRMED
1237.01,120960812,286.638391,39.487904,-0.455,6.169,2459781.666,12.72038,2.401,1070,4.96046,41.1042,705,10.2768,243.249,6212,4.17664,1.48,CONFIRMED
1237.02,120960812,286.638391,39.487904,-0.455,6.169,2458685.41,6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.46077,10.2768,243.249,6212,4.17664,1.47768,CONFIRMED
1238.01,153951307,201.382339,68.836068,-4.963,-45.922,2458684.287,3.2947689,1.7483103,1324.040277,2.5248559,56.9377632,700.5995436,11.2582,70.7145,3853,4.63168,0.62326,CONFIRMED
1238.02,153951307,201.382339,68.836068,-4.963,-45.922,2458684.105,0.7645807,1.07057,394.9832006,1.2407226,399.2723837,1140.084569,11.2582,70.7145,3853,4.63168,0.62326,CONFIRMED
1239.01,154716798,158.011286,84.030377,-26.182,2.141,2459604.096,12.6396982,3.3830702,3292.681286,4.6025162,39.6563977,640.0266601,10.7192,126.903,5217,4.59186,0.789425,CONFIRMED
1240.01,158170594,286.110305,43.680961,-1.691,7.017,2459421.33,1.7208555,1.8346409,10014.25874,13.4646314,2259.389668,1758.399429,13.8046,1086.24,5832.83,4.20893,1.33402,CONFIRMED
1241.01,159107668,289.73973,44.647347,2.831,-10.813,2459421.236,4.7802597,1.4588658,1015.455004,7.6126429,1770.015134,1654.298952,11.1634,546.522,5826,3.7213,2.3387201,CANDIDATE
1242.01,198212955,248.553295,60.195927,1.525,-39.808,2459664.127,0.3814849,0.565,570,2.0605,931.396,1539,11.598,110.015,4255,4.55641,0.71,CANDIDATE
1243.01,219698776,135.732641,71.636416,-100.404,-142.946,2459598.143,4.6595169,0.9011821,1725.170626,2.1961507,17.2664038,519.9004855,11.1966,43.1865,3489,4.74553,0.490729,CANDIDATE
1244.01,219850915,256.279559,69.519093,-56.411,-66.5,2459913.811,6.4002807,2.1559875,1026.601873,2.2730301,56.4368797,699.0536347,11.0157,102.551,4599,4.58487,0.720551,CONFIRMED
1245.01,229781583,283.53553,69.633534,-9.435,54.067,2459764.329,4.8204512,1.756,1930,2.36747,17.8782,572,12.1819,80.0982,3692,4.71598,0.52,CANDIDATE
1246.01,230127302,251.11587,70.429992,-48.024,81.928,2459733.644,18.6548829,5.4431451,1495.444947,4.3869878,27.832077,585.8091542,11.1802,169.422,5141,4.49143,0.876154,CONFIRMED
1246.02,230127302,251.11587,70.429992,-48.024,81.928,2459737.587,4.3074513,2.3379196,1094.84195,3.2819879,196.4755358,954.8757629,11.1802,169.422,5141,4.49143,0.876154,CONFIRMED
1246.03,230127302,251.11587,70.429992,-48.024,81.928,2459740.304,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802,169.422,5141,4.49143,0.876154,CONFIRMED
1246.04,230127302,251.11587,70.429992,-48.024,81.928,2458700.697,37.9251983,3.5345219,1370.788854,3.241643,10.8068346,462.4282696,11.1802,169.422,5141,4.49143,0.876154,CONFIRMED
1247.01,232540264,227.867864,71.841296,-189.064,80.263,2460311.845,15.9234883,4.021,493,2.18203,48.5414,735,8.4724,73.8713,5711.85,4.38315,1.08,CONFIRMED
1248.01,232612416,259.023592,63.105607,-2.867,-81.029,2458687.122,4.3601536,2.3408909,5592.290918,6.9564258,202.0738994,961.6063113,11.1153,168.735,5227,4.50479,0.874131,CONFIRMED
1249.01,232976128,200.561576,66.308533,-14.785,-46.313,2460342.349,13.0791581,2.97,1143,3.25485,48.6058,735,10.2108,139.49,5453,4.41707,1,CONFIRMED
125.01,52368076,23.593425,-66.676349,-119.8,-122.953,2460206.744,4.6517186,2.709,978,2.66889,540.772,1343,10.1985,111.059,5154,4.47072,0.85,CONFIRMED
125.02,52368076,23.593425,-66.676349,-119.8,-122.953,2460202.05,9.1549418,2.457,1101,2.62011,42.2592,710,10.1985,111.059,5154,4.47072,0.85,CONFIRMED
