default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_rade,pl_radj,ttv_flag,st_teff,st_rad,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,koi_disposition
0,1,2,2018,0,0.2803244,1.51,0.13471318,0,4599,0.681,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217,CONFIRMED
1,1,2,2018,0,7.7485,7,0.62449925,0,4570,0.681,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217,CONFIRMED
0,1,2,2018,0,7.7485,7,0.62449817,0,4599,0.681,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217,CONFIRMED
0,1,2,2018,0,2.644259,1.38,0.123,1,5286,0.225,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.644661,2.15,0.19181015,1,3398,0.33,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.64484,1.83,0.163,1,3359,0.325729,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.645,2.6,0.23106432,1,3359,0.325729,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.644845,10.7,0.95,1,5286,0.5,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
1,1,2,2018,0,2.6446,2.05,0.18288875,1,3385,0.33,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.6698,2.25,0.2007319,1,3385,0.35,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.644646,2.2,0.19627085,1,3385,0.35,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2018,0,2.643528,1.47,0.131,1,5286,0.226,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
1,1,2,2019,0,4.00498,2.19,0.19537871,1,3385,0.33,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,2,2019,0,3.9663,2.59,0.23106472,1,3385,0.35,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834,CONFIRMED
0,1,1,2018,0,0.961917,1.38,0.12311535,0,3672,0.554,293.8330329,-28.498475,90.5494,14.044,9.997,13.1913,CONFIRMED
0,1,1,2018,0,0.961916,0.82,0.073,0,5286,0.311,293.8330329,-28.498475,90.5494,14.044,9.997,13.1913,CONFIRMED
0,1,1,2018,0,0.961918,0.73,0.06512635,0,3775,0.31,293.8330329,-28.498475,90.5494,14.044,9.997,13.1913,CONFIRMED
1,1,1,2018,0,0.961939,1.47286006,0.1314,0,3690,0.578,293.8330329,-28.498475,90.5494,14.044,9.997,13.1913,CONFIRMED
1,2,3,2018,0,4.38395,1.33,0.11865465,0,4079,0.632,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
0,2,3,2018,0,4.38393,0.701,0.0625,0,5286,0.371,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
1,2,3,2018,0,6.9226,1.73,0.15434026,0,4079,0.632,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
0,2,3,2018,0,6.92251,0.9,0.08,0,5286,0.371,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
0,2,3,2018,0,9.75833,0.88,0.079,0,5286,0.371,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
1,2,3,2018,0,9.7579,1.64,0.146311,0,4079,0.632,14.5176494,-0.193258,124.458,13.627,10.292,13.0599,CONFIRMED
1,1,1,2018,0,11.332,1.64,0.146311,0,3745,0.568,9.8217519,7.2769939,123.676,14.543,10.561,13.7795,CONFIRMED
0,1,1,2015,0,11.81004,3.08,0.275,0,5286,0.8,178.1105741,4.2546649,493.992,14.758,12.495,14.4237,CONFIRMED
0,1,1,2015,0,11.808398,3.1,0.27656348,0,4992,0.76,178.1105741,4.2546649,493.992,14.758,12.495,14.4237,CONFIRMED
1,1,1,2015,0,11.8104,2.48,0.22125078,0,5131,0.68,178.1105741,4.2546649,493.992,14.758,12.495,14.4237,CONFIRMED
0,1,1,2015,0,11.8097,2.84,0.25336783,0,5314,0.78,178.1105741,4.2546649,493.992,14.758,12.495,14.4237,CONFIRMED
1,1,1,2018,0,10.59357,2,0.17842805,0,3499,0.436,18.3443908,8.9874328,102.483,15.784,11.249,14.815,CONFIRMED
0,1,1,2018,0,10.59366,1.71,0.153,0,5286,0.36,18.3443908,8.9874328,102.483,15.784,11.249,14.815,CONFIRMED
1,2,1,2018,0,3.835476,1.49,0.1329289,0,3695,0.45,19.3047733,9.5012663,69.4798,14.175,10.117,13.3119,CONFIRMED
0,2,1,2018,0,3.835376,1.5,0.13,0,5286,0.45,19.3047733,9.5012663,69.4798,14.175,10.117,13.3119,CONFIRMED
0,2,1,2018,0,3.83553,1.054,0.09403,0,5286,0.321,19.3047733,9.5012663,69.4798,14.175,10.117,13.3119,CONFIRMED
0,2,1,2018,0,3.835592,1.35,0.12043893,0,3585,0.429,19.3047733,9.5012663,69.4798,14.175,10.117,13.3119,CONFIRMED
0,1,1,2018,0,32.6527,2.81,0.25069141,0,3940,0.631,181.6324078,-5.8274311,108.449,13.728,10.096,13.0383,CONFIRMED
1,1,1,2018,0,32.6479,2.29,0.20430012,0,4044,0.61,181.6324078,-5.8274311,108.449,13.728,10.096,13.0383,CONFIRMED
0,1,1,2018,0,7.51554,2,0.17842805,0,3720,0.495,183.8088709,2.0208765,143.125,14.96,11.207,14.2706,CONFIRMED
1,1,1,2018,0,7.51574,2,0.17842805,0,3845,0.53,183.8088709,2.0208765,143.125,14.96,11.207,14.2706,CONFIRMED
1,1,2,2018,0,3.67626,1.99,0.17753591,0,4097,0.63,189.0015173,-2.6696217,129.356,13.861,10.368,13.3173,CONFIRMED
0,1,2,2018,0,3.67635,2.23,0.19894727,0,3978,0.649,189.0015173,-2.6696217,129.356,13.861,10.368,13.3173,CONFIRMED
1,1,2,2018,0,7.95486,2.07,0.18467303,0,4097,0.63,189.0015173,-2.6696217,129.356,13.861,10.368,13.3173,CONFIRMED
0,1,2,2018,0,7.95478,2.1,0.18734945,0,3978,0.649,189.0015173,-2.6696217,129.356,13.861,10.368,13.3173,CONFIRMED
1,1,3,2018,0,6.342,1.8,0.16058524,0,4258,0.58,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,3,2018,0,6.34365,1.55,0.13828174,0,3919,0.526,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,3,2018,0,13.85402,1.95,0.17396735,0,3919,0.526,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,3,2018,0,13.853487,2.6,0.23106432,0,3919,0.526,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
1,1,3,2018,0,13.85,2.6,0.23195646,0,4258,0.58,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,3,2018,0,13.85327454,2.2098839,0.19715298,0,3893.47,0.655766,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
1,1,3,2018,0,40.718,1.9,0.16950665,0,4258,0.58,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,3,2018,0,40.6835,1.64,0.146311,0,3919,0.526,65.469614,21.3532633,72.7998,12.773,9.496,12.2528,CONFIRMED
0,1,1,2018,0,0.813149,1.14414279,0.10207358,0,4460,0.615543,182.699673,-6.2943552,150.21,13.4,10.391,12.9484,CONFIRMED
1,1,1,2018,0,0.813143,1.1,0.0981356,0,4460,0.62,182.699673,-6.2943552,150.21,13.4,10.391,12.9484,CONFIRMED
0,1,1,2018,0,0.81314,1.15,0.10259613,0,4597,0.66,182.699673,-6.2943552,150.21,13.4,10.391,12.9484,CONFIRMED
0,1,3,2018,0,0.365257,1.05548088,0.0941637,0,5456,0.875749,183.7514959,-5.7820178,298.373,12.942,10.98,12.6419,CONFIRMED
0,1,3,2018,0,0.365261,1,0.08921418,0,5456,0.88,183.7514959,-5.7820178,298.373,12.942,10.98,12.6419,CONFIRMED
1,1,3,2018,0,0.3652575,0.935,0.0834,0,5334,0.86,183.7514959,-5.7820178,298.373,12.942,10.98,12.6419,CONFIRMED
0,1,2,2018,0,10.062106,2.63456976,0.23504057,0,5489,0.892097,179.9397081,-5.7216879,197.299,11.774,9.974,11.6134,CONFIRMED
1,1,2,2018,0,10.06049,2.64,0.23552502,0,5503,0.95,179.9397081,-5.7216879,197.299,11.774,9.974,11.6134,CONFIRMED
1,1,2,2018,0,5.90279,1.28,0.11419395,0,5503,0.95,179.9397081,-5.7216879,197.299,11.774,9.974,11.6134,CONFIRMED
1,1,1,2018,0,12.42205,2.26,0.2016237,0,5425,0.83,180.5408896,-3.5809053,170.998,11.995,9.978,11.6397,CONFIRMED
0,1,1,2018,0,12.421078,2.20753881,0.19694342,0,5419,0.829915,180.5408896,-3.5809053,170.998,11.995,9.978,11.6397,CONFIRMED
0,1,3,2015,0,7.61856,1.96,0.17485949,0,4800,0.67,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,7.62117,1.87,0.167,0,5286,0.544,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,7.6196574,2.39,0.21322152,0,4620,0.71,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
1,1,3,2015,0,7.6188,2.02,0.18021233,0,4742,0.66,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,7.62067,2.13,0.19002587,0,4761,0.64,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,19.07536,2.14,0.19091801,0,4761,0.64,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,19.07454,2.58,0.23017218,0,4620,0.71,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,19.0702,1.84,0.164,0,5286,0.544,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
1,1,3,2015,0,19.07863,2.54,0.22660362,0,4742,0.66,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
0,1,3,2015,0,19.077,2.19,0.19537871,0,4800,0.67,175.0972238,4.5574311,334.967,14.668,12.087,14.3234,CONFIRMED
1,1,1,2018,0,3.705871,3.17824034,0.28354361,0,5649,0.913754,184.0545174,-3.5530888,315.363,12.838,11.037,12.542,CONFIRMED
1,1,1,2018,0,9.283188,6.11721229,0.54574113,0,4972,2.568173,183.7938491,-3.4956913,916.319,12.718,10.261,12.3574,CONFIRMED
0,1,1,2018,0,9.457747,1.48630496,0.13259925,0,4885,0.725626,186.0383865,-1.111479,124.433,12.278,9.898,11.9662,CONFIRMED
1,1,1,2018,0,9.45889,1.44,0.1284682,0,4842,0.69,186.0383865,-1.111479,124.433,12.278,9.898,11.9662,CONFIRMED
1,1,1,2018,0,6.673117,2.46610713,0.22001134,0,4937,0.762201,182.3292517,-0.5393421,208.529,13.078,10.627,12.8062,CONFIRMED
0,1,1,2018,0,17.355681,1.81,0.16147738,0,5894,1.06,171.933659,-0.0628488,375.67,11.352,9.775,11.0942,CONFIRMED
0,1,1,2018,0,17.3678,1.93,0.172,0,5286,1.27,171.933659,-0.0628488,375.67,11.352,9.775,11.0942,CONFIRMED
1,1,1,2018,0,17.355066,3.24925008,0.28987868,0,5791,2.196069,171.933659,-0.0628488,375.67,11.352,9.775,11.0942,CONFIRMED
1,1,3,2018,0,2.354992,1.27443657,0.11369762,0,5185,0.803827,184.9004881,0.968327,134.591,11.332,9.536,11.3272,CONFIRMED
1,1,3,2018,0,4.382745,1.55409035,0.13864665,0,5185,0.803827,184.9004881,0.968327,134.591,11.332,9.536,11.3272,CONFIRMED
1,1,3,2018,0,14.101361,2.64809498,0.23624721,0,5185,0.803827,184.9004881,0.968327,134.591,11.332,9.536,11.3272,CONFIRMED
0,1,3,2018,0,14.06660141,3.19087767,0.28467153,0,5141.67,0.837606,184.9004881,0.968327,134.591,11.332,9.536,11.3272,CONFIRMED
0,1,2,2018,0,8.527219,1.82322896,0.16265759,0,5922,1.196219,185.1880932,2.2823788,476.882,12.081,10.637,11.9456,CONFIRMED
1,1,2,2018,0,8.52695,2.19,0.19537871,0,5960,1.61,185.1880932,2.2823788,476.882,12.081,10.637,11.9456,CONFIRMED
0,1,1,2018,0,9.9785275,2.34,0.20876118,0,5908,1.499,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
1,1,1,2018,0,9.978541,2.36509493,0.211,0,6310,1.499,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,1,2018,0,9.975403,2.13,0.19002587,0,6063,1.18,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,1,2018,0,9.977481,2.8191657,0.25150912,0,5908,1.829853,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,1,2018,0,9.978331927,2.05153324,0.18302585,0,6073.5,1.47131,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,1,2018,0,9.97748,2.3,0.20519261,0,6011,1.494,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,1,2018,0,9.97857,2.2642141,0.202,0,6141,1.46,336.5761233,-18.011665,80.8994,8.24,6.887,8.103581,CONFIRMED
0,1,2,2018,0,15.8523,2.19,0.195,0,5286,0.904,333.1100738,-16.3418863,243.935,12.365,10.549,12.0976,CONFIRMED
0,1,2,2018,0,15.853989,2.14446231,0.19131611,0,5554,0.874211,333.1100738,-16.3418863,243.935,12.365,10.549,12.0976,CONFIRMED
0,1,2,2018,0,15.85412,2.34,0.20876082,0,5495,0.88,333.1100738,-16.3418863,243.935,12.365,10.549,12.0976,CONFIRMED
1,1,2,2018,0,15.8523,1.86,0.16593809,0,5502.7,0.83,333.1100738,-16.3418863,243.935,12.365,10.549,12.0976,CONFIRMED
1,1,1,2018,0,6.380803,1.27328671,0.11359503,0,5548,0.919053,337.0442461,-14.5993376,235.867,12.23,10.371,12.0063,CONFIRMED
0,1,1,2018,0,6.38092,1.341,0.1196,0,5286,0.981,337.0442461,-14.5993376,235.867,12.23,10.371,12.0063,CONFIRMED
0,1,1,2018,0,6.37961,1.41,0.12579177,0,5347,0.83,337.0442461,-14.5993376,235.867,12.23,10.371,12.0063,CONFIRMED
0,1,1,2015,0,17.9654,1.53,0.13649746,0,4102,0.478,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
0,1,1,2015,0,17.96832,1.78,0.159,0,5286,0.556,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
0,1,1,2015,0,17.969079,1.94750799,0.17374503,0,4382,0.600869,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
1,1,1,2015,0,17.96753,2.23,0.19894727,0,4320,0.66,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
0,1,1,2015,0,17.969029,2.03,0.18110447,0,4118.41,0.626014,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
0,1,1,2015,0,17.968216,2.15,0.19181015,0,4151,0.63,178.3296746,6.4123178,125.106,13.411,10.308,13.0023,CONFIRMED
0,1,2,2018,0,7.5734,1.62,0.145,0,5286,1.0849,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
0,1,2,2018,0,7.5767206,1.5,0.13382104,0,5749,0.98,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
1,1,2,2018,0,7.576544,1.41817537,0.12652113,0,5748,0.981614,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
1,1,2,2018,0,12.400047,1.8017647,0.16074268,0,5748,0.981614,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
0,1,2,2018,0,12.3988,2.01,0.179,0,5286,1.0849,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
0,1,2,2018,0,12.400731,1.92,0.17129093,0,5749,0.98,335.4506923,-14.5933554,392.872,12.668,11.075,12.4959,CONFIRMED
0,1,1,2018,0,5.6228,3.71,0.331,0,5286,2.378,332.3407712,-13.4288624,606.128,12.745,10.529,12.4386,CONFIRMED
0,1,1,2018,0,5.6315915,1.23,0.10973325,0,5032,0.77,332.3407712,-13.4288624,606.128,12.745,10.529,12.4386,CONFIRMED
1,1,1,2018,0,5.628466,2.68657205,0.2396799,0,5250,1.717458,332.3407712,-13.4288624,606.128,12.745,10.529,12.4386,CONFIRMED
0,1,2,2018,0,14.317001,1.8,0.16058524,0,5449,0.86,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
0,1,2,2018,0,14.3181,1.69,0.151,0,5286,0.824,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
1,1,2,2018,0,14.316941,1.66608079,0.14863777,0,5569,0.868889,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
0,1,2,2018,0,29.6245,3.02,0.269,0,5286,0.824,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
1,1,2,2018,0,29.62682,3.20569097,0.28599259,0,5569,0.868889,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
0,1,2,2018,0,29.626,2.6,0.23106432,0,5547,0.857949,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
0,1,2,2018,0,29.626402,3.41,0.30421982,0,5449,0.86,335.3081368,-12.5569819,249.742,12.5,10.661,12.2809,CONFIRMED
1,1,1,2018,0,5.868699,1.60826194,0.14347952,0,5580,0.843154,60.3752402,15.6251296,228.641,12.523,10.299,12.1848,CONFIRMED
0,1,1,2018,0,5.86639571,2.6,0.23106432,0,5573.35,1.00118,60.3752402,15.6251296,228.641,12.523,10.299,12.1848,CONFIRMED
0,1,1,2018,0,19.564,2.59,0.231,0,4581,0.673,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
0,1,1,2018,0,19.56204579,3.28708684,0.29325475,0,4246.8,0.758892,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
0,1,1,2018,0,19.56325,2.59,0.231,0,4246.81,0.758892,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
1,1,1,2018,0,19.562307,2.6,0.23195646,0,4455,0.676,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
0,1,1,2018,0,19.562743,2.49179901,0.22230342,0,4500,0.63908,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
0,1,1,2018,0,19.56236,2.78,0.248,0,5286,0.669,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
0,1,1,2018,0,19.5661401,2.6,0.23106432,0,4246.81,0.758892,60.7929729,16.347166,99.9293,12.456,9.496,12.0082,CONFIRMED
1,1,1,2018,0,9.525988,2.03803688,0.18182147,0,5909,1.420038,52.5035514,17.5841081,247.266,10.836,9.195,10.6251,CONFIRMED
0,1,1,2018,0,5.32944,1.55,0.138,0,5286,0.911,58.2691796,17.9069486,247.302,12.909,10.726,12.6504,CONFIRMED
1,1,1,2018,0,5.329439,1.49090097,0.13300928,0,5428,0.86416,58.2691796,17.9069486,247.302,12.909,10.726,12.6504,CONFIRMED
1,1,1,2018,0,14.155185,2.1162048,0.18879515,0,6063,1.213565,55.2296156,20.7360891,492.167,12.681,10.593,12.422,CONFIRMED
0,1,1,2018,0,8.74809,3.83,0.342,0,5286,0.938,52.8888524,22.4348186,214.753,12.382,10.292,12.1562,CONFIRMED
0,1,1,2018,0,8.754707978,3.54381082,0.31615817,0,5888,0.889347,52.8888524,22.4348186,214.753,12.382,10.292,12.1562,CONFIRMED
1,1,1,2018,0,8.747818,3.55790985,0.31741546,0,5525,0.887267,52.8888524,22.4348186,214.753,12.382,10.292,12.1562,CONFIRMED
0,1,1,2018,0,5.17110937,2.6,0.23106432,0,5071.98,0.709349,58.7967878,23.7567524,190.81,12.939,10.555,12.691,CONFIRMED
0,1,1,2018,0,5.17222,2.12,0.189,0,5286,0.639,58.7967878,23.7567524,190.81,12.939,10.555,12.691,CONFIRMED
1,1,1,2018,0,5.172191,2.51267885,0.22416619,0,5015,0.768067,58.7967878,23.7567524,190.81,12.939,10.555,12.691,CONFIRMED
0,1,2,2015,0,32.94171,1.4,0.12,0,5286,0.249,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.94112,2.461,0.21955609,0,3449,0.468,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.947328,2.17,0.19359443,0,3440,0.36,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.9418,2.28,0.20340798,0,3496,0.4,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.93737168,2.53362939,0.22603566,0,3464,0.444516,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
1,1,2,2015,0,32.939623,2.37,0.21143724,0,3457,0.411,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.940045,2.61,0.2328486,0,3457,0.4445,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.93963,2.38,0.21232938,0,3457,0.411,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.94488,2.24,0.19983941,0,3503,0.394,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.92801934,2.6,0.23106432,0,3464,0.444516,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,2,2015,0,32.939614,2.279,0.20331876,0,3457,0.411,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
1,1,2,2017,1,8.962,2.6,0.23106432,0,3457,0.411,172.560141,7.5878315,38.0266,13.477,8.899,12.4154,CONFIRMED
0,1,1,2018,0,8.86638,2.51,0.224,0,5286,0.6867,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.866,2.6,0.23106432,0,5368,0.697439,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.867259,4.4,0.39,0,5286,0.65,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.8665,2.24179614,0.2,0,5110,0.69,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.865932,2.41012773,0.21501719,0,5263,0.681111,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.8656511,2.52,0.22481973,0,5306,0.72,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.865288609,4.28539694,0.38231817,0,5368,0.697439,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.867209,2.31,0.2060844,0,5358,0.72,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,8.8656,2.13,0.1900262,0,5166,0.638,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
1,1,1,2018,0,8.865663,2.46597575,0.22,0,5365,0.719,126.4643579,10.246577,203.896,12.557,10.677,12.4039,CONFIRMED
0,1,1,2018,0,6.894252,2.70624391,0.24143491,0,5609,0.999244,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.894287,2.8,0.25,0,5286,1.11,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
1,1,1,2018,0,6.8941,2.69,0.23998614,0,5528,1.06,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.893,2.6,0.23106432,0,5573,1.05734,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.893813,2.83587212,0.253,0,5520,1.04,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.89442,3.17,0.283,0,5286,1.071,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.89424037,2.6,0.23106432,0,5573,1.05734,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,6.894256,2.84,0.25336783,0,5608,1.07,127.5541103,10.9101444,360.911,12.669,11.026,12.5618,CONFIRMED
0,1,1,2018,0,4.73730765,2.6,0.23106432,0,5180.6,0.790862,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.736893,2.86,0.255,0,5286,0.822,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
1,1,1,2018,0,4.7369696,2.71257333,0.242,0,5128,0.789,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.736834,2.9,0.26,0,5286,0.82,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.736837,2.76,0.24623071,0,5165,0.8,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.736884,2.76720668,0.24687364,0,5159,0.790138,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.737,2.6,0.23106432,0,5180.6,0.790862,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.7369683,2.69,0.23998614,0,5170,0.793,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.7369729,2.7,0.24087828,0,5181,0.8,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
0,1,1,2018,0,4.7369669,2.93924,0.26222188,0,5069.2,0.79,130.180046,10.9829509,154.83,11.833,9.913,11.7202,CONFIRMED
1,1,3,2018,0,0.469285,1.1,0.0981356,0,5482,0.87,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,0.469269,2.59929571,0.23189363,0,5482,0.873283,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,0.469287,1.46,0.13,0,5286,0.984,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.792635,2.87,0.25604425,0,5519,0.97,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.7930529,2.6,0.23106432,0,5436.47,0.968558,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.792,2.6,0.23106432,0,5436.47,0.968558,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.792613,2.7,0.24,0,5286,0.92,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
1,1,3,2018,0,10.787992,2.3,0.20519261,0,5482,0.87,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.79274,3.45,0.308,0,5286,0.984,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
0,1,3,2018,0,10.793471,2.51134498,0.22404719,0,5482,0.873283,125.007177,14.0194586,329.041,12.867,11.021,12.6702,CONFIRMED
